Velo,SpinRate,HorzBreak,InducedVertBreak,PredictionChance
96.6,2303.0,17.97,14.05,0.2915144932330155
91.23,2245.0,9.46,18.68,0.24446133175942417
97.19,2299.0,8.82,16.74,0.2486138792449226
93.59,2322.0,8.79,19.59,0.2335487380805688
97.01,2477.0,1.74,18.88,0.21133303444522025
96.78,2374.0,4.34,17.15,0.2310938127551561
91.62,2107.0,6.47,18.71,0.241720256933012
99.45,2227.0,8.64,15.87,0.25516890415407145
91.81,2314.0,3.66,16.89,0.23505404199843644
90.74,2354.0,3.47,15.62,0.24009714278618077
92.53,2196.0,9.42,15.87,0.2616850185014853
93.69,2234.0,11.06,16.81,0.25890431602166475
92.71,2041.0,16.06,5.41,0.35622181292606947
94.8,2410.0,1.45,19.98,0.2085709822119464
95.72,2376.0,7.17,16.11,0.24474684272512973
94.5,2483.0,2.49,18.14,0.2176184664007379
93.04,2177.0,3.13,16.15,0.24286143097218807
88.81,2265.0,0.14,17.71,0.22452730996233886
97.01,2303.0,18.06,8.37,0.3275470741881504
93.8,2404.0,2.95,13.5,0.24686423142620045
90.66,2145.0,17.64,13.92,0.30160113815848383
92.57,2229.0,11.83,17.51,0.2578436899550121
96.11,2340.0,9.49,14.33,0.26276467671100445
96.41,2535.0,5.23,16.52,0.23032288047612456
92.6,2021.0,12.04,16.92,0.2712028002890819
91.09,2028.0,2.37,19.66,0.22903020170995841
93.15,2195.0,3.24,16.26,0.2417593471253561
93.33,2359.0,5.11,20.19,0.21932289854109377
95.74,2347.0,1.24,17.19,0.22416643169189263
96.14,2151.0,12.61,15.58,0.2732864694915227
94.22,2503.0,10.93,14.61,0.2588772940886332
95.99,2173.0,7.58,17.48,0.24696177584043524
94.44,2120.0,7.72,17.05,0.2526742516115729
93.67,2026.0,15.05,10.22,0.321224647470702
92.11,2156.0,15.01,8.17,0.32856522258641513
97.71,2432.0,15.69,17.44,0.2582491020486462
97.55,2190.0,9.05,15.95,0.25831858702819943
91.39,2190.0,4.68,17.24,0.24133126118903156
98.0,2532.0,17.67,8.48,0.31355546634117853
95.47,2338.0,4.27,15.8,0.24011916149868032
94.15,2351.0,5.18,18.04,0.23062208094056555
93.74,2362.0,10.0,14.76,0.26180199283750866
94.39,2489.0,0.21,17.33,0.21566367743619164
98.54,2423.0,12.29,16.2,0.25553049224751473
97.91,2431.0,14.28,10.89,0.2926607473450278
94.94,2321.0,8.24,17.34,0.24365907979119858
96.83,2065.0,10.49,15.09,0.2734739950906869
95.26,2499.0,8.4,18.71,0.22921371647236632
92.76,1930.0,6.27,14.15,0.2743336903771023
96.13,2218.0,9.19,16.91,0.2526671196792551
90.54,1892.0,-3.1,16.94,0.23450994925644367
94.27,2412.0,7.5,19.13,0.22855462456831688
91.63,2031.0,-0.24,16.99,0.23578907402516258
89.23,1837.0,13.86,6.45,0.354110688974474
93.08,1879.0,7.54,16.99,0.2637353509090789
91.75,2255.0,6.18,18.69,0.23477234447869258
96.64,2668.0,2.64,19.73,0.20231534949787683
95.51,2581.0,9.46,18.99,0.22713145939059243
99.16,2407.0,7.14,12.4,0.26269047132554085
96.51,2305.0,9.31,17.11,0.2479640939805705
95.07,2118.0,14.86,4.78,0.35110809601251586
92.07,2153.0,7.33,17.29,0.24976680099063875
93.51,1859.0,2.33,17.75,0.24526911967253495
93.76,2262.0,15.21,7.2,0.3293699680461066
94.62,1636.0,9.68,13.9,0.29943184942416246
93.72,2045.0,10.94,14.19,0.2824744590202664
93.92,2369.0,7.18,18.59,0.23243542371791331
94.38,2141.0,15.96,6.89,0.33986020731272343
97.84,2332.0,9.7,17.67,0.2442804791816802
97.2,2586.0,7.91,14.09,0.2483158651672896
96.81,2344.0,6.66,19.99,0.22366399352808117
96.18,2608.0,4.05,17.86,0.21748991023697076
93.27,2142.0,2.98,17.29,0.23766975903707488
96.14,2131.0,10.21,12.36,0.2861477460272608
95.27,2364.0,11.54,12.85,0.27675402079066147
99.44,2221.0,19.54,4.26,0.36318644601115413
94.88,2714.0,4.38,18.64,0.21079040624355208
93.98,2006.0,16.29,11.19,0.31989681379379725
93.4,2176.0,16.87,10.61,0.3172654016876792
95.93,2388.0,7.1,19.36,0.22663663403502238
95.98,2371.0,2.1,17.29,0.22485032346336928
97.1,2303.0,1.12,19.36,0.21409178768309065
94.25,2306.0,3.45,14.75,0.2454142072742841
91.99,2236.0,16.11,9.39,0.32028068871714815
92.37,2480.0,10.03,16.57,0.24710800878107617
95.15,2299.0,8.47,16.43,0.25017752196675186
90.46,2028.0,12.8,8.49,0.3264510038441541
94.88,2175.0,10.47,15.48,0.26695804880973995
96.56,2264.0,10.82,18.71,0.24512781792080335
91.63,2075.0,6.49,11.22,0.2862448449145243
94.68,2203.0,2.96,17.35,0.23419840382230475
91.05,2127.0,-0.54,16.86,0.23191804297049512
94.4,2310.0,9.89,18.26,0.24390532434417397
92.86,2279.0,6.84,21.23,0.22186569410998513
93.74,2001.0,8.04,16.08,0.26467764591359044
92.27,2141.0,3.72,17.94,0.23663992275595896
92.3,2276.0,8.98,19.02,0.2395438822939092
93.97,2270.0,9.87,17.09,0.25221400148122325
92.21,2306.0,6.75,15.91,0.24910336383727402
95.45,2200.0,13.77,12.77,0.29170771941202067
93.64,2359.0,12.3,17.42,0.25353478484946895
93.53,2554.0,12.65,10.58,0.2856140087583716
97.79,1983.0,13.53,8.79,0.3256932381290897
89.64,2245.0,15.96,10.93,0.31059725861506676
95.42,2135.0,16.52,13.87,0.29668277900199774
95.59,2548.0,12.15,17.69,0.24267649748824685
93.67,2689.0,5.39,22.19,0.1975467174485998
93.93,2063.0,12.14,11.97,0.2988076983447436
92.66,2287.0,13.09,15.81,0.2686550078229596
91.7,2149.0,7.54,15.64,0.2599791775647048
93.6,1735.0,1.6,6.51,0.3157151615808704
95.78,2257.0,13.56,11.9,0.2935104832381447
95.24,2549.0,10.75,11.98,0.27101715480592287
94.21,2117.0,9.46,15.66,0.2658469492187663
88.04,2103.0,2.15,19.04,0.22979991986836076
96.14,2407.0,9.48,15.18,0.25492039909349046
94.23,2281.0,15.29,13.63,0.28787164913609015
91.43,2133.0,5.61,20.59,0.2283714160130079
95.84,2326.0,14.71,14.82,0.2761470295788917
92.79,1930.0,18.8,5.3,0.37244395684027476
89.12,2103.0,19.58,10.5,0.3326878167694747
96.59,2310.0,12.41,12.78,0.28174520071325904
93.77,2236.0,16.39,12.73,0.2992040785909497
96.32,2207.0,2.68,18.95,0.22428372360582696
91.8,2630.0,8.54,19.06,0.22378056187508777
94.74,2392.0,2.73,16.52,0.23014952143416542
96.63,2614.0,7.26,19.14,0.21887111059259484
98.35,2200.0,15.05,8.66,0.3203061341867991
92.3,2020.0,1.79,19.61,0.22761226433057435
94.72,2346.0,10.43,15.6,0.25856063310049016
94.52,2000.0,17.5,6.82,0.3528968401841515
96.99,2476.0,5.61,18.35,0.22398424164062247
94.49,2434.0,7.34,16.98,0.2385268645880765
93.94,2253.0,11.64,14.45,0.273298906337735
93.3,2371.0,15.42,3.34,0.35030088924764724
92.93,1973.0,9.09,12.6,0.29015515231991096
94.54,2579.0,2.12,19.17,0.20784283881510013
100.46,2180.0,13.77,13.68,0.28488559052264945
96.71,2304.0,3.93,16.32,0.23732592578355602
94.04,2176.0,7.58,15.57,0.2583155908777748
91.5,2073.0,17.8,8.21,0.3422487628937037
94.48,2227.0,10.3,18.43,0.24764277502061202
97.88,2199.0,18.82,8.83,0.33196329012599335
96.7,2497.0,6.28,15.96,0.23759404433021938
93.09,2319.0,10.03,16.67,0.2532416074002545
94.84,2191.0,11.06,17.25,0.25783172955065753
89.94,1777.0,18.21,5.19,0.38088544265917484
94.17,2638.0,2.49,13.01,0.23816963877853062
94.12,2061.0,6.22,14.51,0.26553028774323817
92.19,2137.0,8.48,15.06,0.2663898182398581
97.3,2428.0,17.79,7.06,0.32869417589224
93.81,2236.0,16.07,6.39,0.33890624925928214
93.55,2355.0,12.5,12.8,0.28113478637265227
93.4,2509.0,4.86,11.95,0.256525824026381
93.31,2220.0,10.7,18.49,0.24921483214910597
95.09,2172.0,8.73,17.36,0.25127939170523955
91.72,2234.0,4.14,14.92,0.2505472827222465
93.84,2372.0,-1.94,5.1,0.28232751693340036
93.54,2291.0,8.32,18.23,0.24087358820463087
93.08,2430.0,12.03,18.77,0.2424835926549256
98.91,2287.0,9.41,14.83,0.26085838050539795
93.75,2384.0,4.8,18.2,0.22757948037846623
96.9,2413.0,12.25,19.54,0.23812283260775738
95.57,2373.0,8.87,19.24,0.23273844036921387
91.1,1956.0,14.46,9.84,0.32651302635522095
97.13,2150.0,14.79,6.05,0.3396755924591972
96.85,2501.0,19.37,9.03,0.3176604779754434
94.16,2484.0,15.82,7.61,0.3173028185997554
89.43,1990.0,15.52,9.48,0.33146222714119356
94.91,2220.0,9.1,14.48,0.26666538415528146
94.45,1808.0,4.89,10.77,0.29548716274820114
91.81,2049.0,13.82,7.18,0.3367317461879932
94.46,2277.0,4.91,17.84,0.2338836731447128
93.57,2270.0,7.52,19.99,0.23017803466080422
91.85,2069.0,11.85,9.48,0.31422505745715934
94.03,2258.0,7.33,4.91,0.3182911667520654
94.53,2517.0,15.86,16.8,0.2599376295690526
96.54,2519.0,-1.7,18.12,0.2050647931314749
98.08,2341.0,14.31,6.31,0.3260917327924718
96.49,2113.0,13.82,16.49,0.27314826785213236
91.57,1966.0,14.39,9.42,0.32828601038988675
94.12,2593.0,7.23,5.61,0.29701693708985955
92.09,2343.0,1.79,20.39,0.21095394188756086
95.6,2306.0,3.97,13.28,0.2544962270128946
92.41,2419.0,10.08,15.23,0.2573811176684372
91.68,2286.0,7.24,16.53,0.2481314987192887
95.36,2428.0,3.0,12.12,0.25299201802521537
95.67,2441.0,5.77,20.68,0.21446057022175374
95.87,2434.0,6.55,16.6,0.2378632828132743
93.93,2488.0,4.36,18.22,0.22206103584864775
93.12,2019.0,20.19,8.58,0.3499481683767496
98.26,2435.0,9.9,16.45,0.24695337369412299
94.79,2545.0,3.18,19.03,0.21239744539530936
95.61,2294.0,13.56,17.41,0.25925960579492174
95.23,2213.0,9.48,15.5,0.2620817449044804
96.12,2365.0,1.99,13.93,0.242567720993798
94.53,2438.0,17.39,10.48,0.30624677935319244
93.45,1891.0,15.5,6.22,0.3563675758867255
80.41,1781.0,5.71,13.1,0.2913747544385601
93.77,2126.0,15.5,9.54,0.3220072301970732
93.64,2257.0,12.99,18.19,0.2556555965666614
97.49,2280.0,14.82,13.32,0.2868943775001047
94.08,2399.0,4.43,14.94,0.24320027434422334
87.76,2207.0,7.91,17.52,0.2495480102844177
89.54,2224.0,3.26,17.26,0.2366339199800785
98.26,2277.0,8.72,18.38,0.23987649308800163
95.33,2506.0,10.27,19.27,0.2309543321304622
89.09,2088.0,18.24,8.25,0.3438780810193596
89.26,2432.0,2.89,24.15,0.19334614081222137
89.11,2380.0,-2.82,21.19,0.1955349057485429
96.87,2198.0,20.22,8.62,0.33859484476029217
96.69,2364.0,8.23,16.99,0.24300769738588407
92.57,2065.0,13.91,3.11,0.3632435301373343
96.16,2148.0,11.71,15.71,0.26996910667134527
92.99,2213.0,8.44,13.51,0.2715016942098872
94.1,2267.0,8.33,13.94,0.26574490266457773
95.06,2425.0,3.95,14.04,0.24528253793507
92.63,2618.0,3.71,12.57,0.24539314798405384
92.94,2332.0,7.59,22.11,0.21720610846703275
95.09,2294.0,7.13,15.76,0.25035346365364614
95.98,2377.0,9.15,14.99,0.2564315157420125
92.13,2061.0,14.27,3.73,0.36068971805113326
93.52,2054.0,6.39,19.0,0.24141222876575172
95.44,2375.0,12.94,6.91,0.3172470664256049
94.34,2454.0,5.6,16.54,0.2353645356059934
96.75,2301.0,10.88,11.97,0.2822852199150577
92.52,1903.0,3.62,15.55,0.2597246052899552
95.05,2221.0,12.64,12.13,0.2912828701120532
93.87,2207.0,6.09,15.97,0.25051827243061936
91.75,2283.0,9.13,14.91,0.2627783137738462
93.25,2064.0,13.93,8.62,0.3261824748839366
88.23,2235.0,2.62,17.88,0.23166593177053824
95.04,2487.0,15.07,18.23,0.2507267233848965
97.8,2132.0,9.02,16.19,0.25933624489249624
95.91,2469.0,5.95,19.06,0.22191611678326445
94.47,2101.0,7.27,15.84,0.2590316980671832
96.02,2415.0,11.6,15.04,0.261531373183294
98.11,2286.0,10.38,14.98,0.2632081801779092
98.53,2246.0,15.57,3.5,0.35372950605023956
95.29,1933.0,13.16,8.81,0.32807817958975877
92.85,2669.0,0.23,8.4,0.25644596017736326
92.22,2261.0,7.89,20.26,0.23063918847749879
93.95,2503.0,11.7,20.08,0.23117795282718942
92.62,2345.0,4.38,17.43,0.23253215972701072
92.85,2331.0,11.94,15.57,0.26458541390331536
93.93,2178.0,5.76,17.47,0.24256128128413595
94.31,2345.0,9.95,16.81,0.2505987360837162
93.3,2387.0,6.37,18.18,0.23192298008795775
94.4,2548.0,11.15,16.21,0.2484874441005895
95.06,2282.0,2.34,17.0,0.23097268695010587
95.58,2362.0,14.37,11.3,0.29478545078160484
93.32,2392.0,19.68,3.39,0.36357430359263815
91.7,2154.0,15.98,6.87,0.3406968487792991
92.99,2280.0,5.54,13.22,0.26160712557942906
99.16,2104.0,10.07,11.19,0.2927734823176133
94.45,2176.0,12.75,8.79,0.3150014965554147
95.51,2165.0,12.78,14.62,0.2791115321790306
93.46,2803.0,9.31,20.03,0.213405061611559
93.84,2410.0,1.65,17.23,0.22322288582008531
94.99,1992.0,9.86,16.12,0.26969126378778785
97.62,2475.0,1.16,18.29,0.2126477379051671
93.99,2378.0,3.48,18.07,0.22492184585421687
94.94,1979.0,14.97,8.93,0.331139364530398
92.58,2419.0,15.51,16.53,0.265678639056918
95.27,2551.0,8.95,17.74,0.23365714299006693
95.86,2566.0,14.23,18.69,0.24212126484767077
91.02,2037.0,12.92,9.29,0.32093588800296974
92.98,2074.0,12.56,8.44,0.3224479244472455
98.27,2398.0,18.11,9.53,0.31483175201987246
91.86,2113.0,5.43,21.22,0.22526915644163006
93.32,1864.0,5.95,10.48,0.2984271181736589
92.0,2317.0,16.49,11.74,0.3025619100279945
97.66,2654.0,11.22,19.11,0.22737900443578127
91.12,2330.0,7.12,16.51,0.24623886720064564
93.08,2212.0,18.13,10.54,0.32018355444718094
96.34,2177.0,15.81,12.16,0.30260939574521023
93.09,2066.0,18.23,4.5,0.3684807454848752
96.38,2477.0,-3.78,13.9,0.2224916153601476
89.61,2275.0,12.0,18.46,0.2521880242808336
93.18,1998.0,15.48,6.93,0.34600292588133635
93.67,2098.0,15.75,8.52,0.3309518884834803
93.3,2064.0,15.23,17.73,0.2737042339860802
92.3,2242.0,7.7,-0.21,0.35505229962869733
92.93,2248.0,7.63,22.25,0.219921933675773
93.6,2519.0,13.56,19.5,0.23877834239246723
94.76,2083.0,16.35,8.65,0.3323453630043617
88.38,1821.0,7.03,16.37,0.27045588838320267
95.97,1988.0,16.49,6.85,0.34913867431720613
97.31,2516.0,6.85,13.74,0.25025057383294597
92.98,2296.0,6.03,17.69,0.23751486862720234
92.76,1913.0,8.32,15.62,0.2726015312409169
93.98,2192.0,8.18,19.09,0.23984115849837534
94.97,1863.0,7.68,8.88,0.31331135925237413
93.73,2235.0,14.31,10.86,0.304338018479067
94.18,1989.0,8.21,14.61,0.27411036004513
91.29,2052.0,13.66,9.16,0.3233267397842384
99.08,2448.0,9.59,15.18,0.25222737318163224
93.83,2102.0,12.07,13.81,0.28549822623309085
94.49,2346.0,12.94,15.25,0.26800696989385386
97.02,2447.0,18.93,11.33,0.3042374382817773
93.44,2348.0,14.69,10.92,0.2997952795558595
95.94,1884.0,9.68,15.87,0.275161234994395
95.79,2196.0,13.81,14.37,0.2821707993971882
92.87,2085.0,6.65,18.13,0.2458238028488239
95.21,2244.0,9.39,16.85,0.2528152755120991
95.73,2557.0,5.71,18.93,0.2185291834956442
94.0,2060.0,12.92,6.96,0.3335312785497219
100.3,2654.0,1.86,9.73,0.2512194539957991
95.37,2098.0,7.62,13.27,0.27470917824992847
92.79,2072.0,7.51,18.24,0.24822041236456355
85.41,2129.0,19.77,2.51,0.3883136873121192
95.88,2347.0,5.12,18.31,0.22854421847857342
95.24,2388.0,0.68,13.37,0.24136501706138305
91.61,2099.0,10.25,16.14,0.2673161963909961
94.67,2424.0,9.17,16.24,0.24799309926212854
91.94,2059.0,9.86,16.07,0.2682427939240147
94.33,1926.0,13.58,15.37,0.28880477953584444
90.22,2215.0,8.45,18.12,0.24640661814858836
94.85,2141.0,2.38,17.27,0.23556312100427484
93.85,2348.0,-1.77,17.09,0.2175379981602831
93.76,2351.0,8.46,17.01,0.24527087332557587
94.51,2272.0,13.3,15.81,0.2691668362748736
93.88,2456.0,3.79,18.61,0.21988557737191994
85.8,1753.0,13.86,9.04,0.34279737869158944
92.63,2010.0,14.92,6.54,0.3463506559174632
96.49,2028.0,12.8,9.77,0.3153250803081878
94.95,1909.0,10.54,13.2,0.2931464757438706
92.57,2227.0,8.03,14.25,0.2655258221982491
94.39,2182.0,7.35,15.07,0.2600813704317639
94.11,2369.0,4.46,17.89,0.22876704508451093
92.07,2255.0,3.08,12.87,0.25796762066909196
92.61,2240.0,7.16,20.51,0.22809320664013538
93.04,2190.0,6.51,17.47,0.2444899616969479
89.57,2086.0,3.06,18.33,0.2361161136856566
94.38,2235.0,6.85,14.97,0.2568598769325699
95.5,2565.0,10.94,11.9,0.27120839277748676
95.88,2414.0,10.57,19.28,0.2352988642453537
92.6,2264.0,2.42,16.63,0.2348477437254186
94.6,2267.0,10.94,15.62,0.26350335214373055
93.3,2284.0,2.76,19.91,0.2176632870402005
94.33,2270.0,10.65,14.77,0.26754125359591197
94.31,2555.0,4.23,19.3,0.2134971877346461
93.83,2652.0,9.9,2.14,0.3248643772561455
92.79,2070.0,3.39,17.83,0.23909993665531276
96.77,2192.0,5.03,18.86,0.231422334561842
98.51,2503.0,6.74,15.69,0.23933775563118398
100.21,2237.0,16.76,6.88,0.33482030222330894
90.64,2387.0,14.91,14.52,0.2779749995753096
99.04,2247.0,14.97,11.23,0.3010964898723338
93.49,2425.0,12.83,11.55,0.2864090426649517
95.25,1994.0,13.72,14.07,0.29353005484496064
93.54,2161.0,5.65,19.78,0.23076408086667882
93.27,2064.0,17.17,9.41,0.3317874261137574
95.06,2348.0,4.96,17.59,0.2321741298558006
95.9,2159.0,17.82,8.47,0.33399671144604354
96.75,2109.0,16.15,7.31,0.3382147443822484
97.68,2341.0,11.18,14.87,0.2638945647479211
90.07,2045.0,16.56,7.0,0.3482949551583181
95.02,2104.0,7.92,17.14,0.2532004260185385
99.53,2144.0,12.78,7.42,0.32312058364255236
94.02,2005.0,16.81,8.98,0.33608501018388826
90.14,1980.0,8.69,11.33,0.2976371590097503
92.51,2109.0,8.17,19.76,0.24027818270648113
95.18,2165.0,15.23,4.77,0.349916448143519
97.53,2294.0,13.88,10.73,0.2991649153326461
98.51,2493.0,14.58,15.44,0.26339108880204765
94.6,2242.0,3.8,14.93,0.24801230937273347
96.11,2038.0,7.77,15.57,0.2641563607089565
97.4,2221.0,10.94,16.47,0.25951629534011866
94.44,2196.0,2.47,16.17,0.23956967227730025
89.73,2216.0,12.19,9.78,0.3071289169756415
94.52,1987.0,8.88,13.22,0.28437431714950184
92.52,2133.0,1.69,18.93,0.22621392767125575
92.19,2048.0,8.68,17.05,0.25953673178999054
95.19,2886.0,6.41,13.4,0.23599273535991122
93.54,1985.0,13.47,11.89,0.307533177651453
93.03,2388.0,1.63,15.72,0.23224163728758032
99.16,2330.0,18.49,9.83,0.31712830576136497
90.35,2263.0,10.54,17.39,0.2542406596265096
93.24,2320.0,17.93,7.26,0.3353485766775443
90.26,2034.0,13.18,8.72,0.3260031099095573
94.12,2578.0,6.16,19.61,0.21602734719322383
92.92,2133.0,1.96,17.89,0.23222236404855992
94.92,2453.0,6.16,15.36,0.24307464658182515
99.68,2275.0,10.65,13.51,0.27237285839757014
93.2,2186.0,11.01,16.33,0.26385310043764904
98.31,2339.0,10.81,13.38,0.27127404063001626
93.8,2358.0,12.47,15.26,0.26631294885726453
91.51,1991.0,19.86,8.22,0.3535220019240263
91.34,2446.0,9.05,17.85,0.23927042418334524
99.45,2270.0,3.29,18.82,0.22283583450269512
96.88,2479.0,10.58,19.37,0.23176822170378308
92.56,2252.0,6.92,14.82,0.25791750322345036
89.67,2018.0,13.46,14.39,0.2921235853341255
93.79,2245.0,11.7,14.71,0.272381983945378
91.68,1774.0,6.73,12.66,0.29250648839567533
93.94,2069.0,10.9,13.61,0.2846178775220675
94.51,2142.0,15.12,12.77,0.2991612672050956
92.44,2160.0,11.74,13.42,0.2847229483650694
94.12,2462.0,2.7,19.79,0.2108794036915519
97.86,2373.0,4.8,16.63,0.23470579246601958
94.27,2090.0,13.93,11.84,0.3038284282371526
91.32,2231.0,14.3,10.07,0.31060437740090097
94.78,1997.0,9.48,11.23,0.29781077624168917
94.07,2474.0,7.1,21.2,0.21454438258324407
92.62,2020.0,13.66,12.27,0.30445757062235396
93.31,1889.0,5.73,15.33,0.2674574289860876
93.25,2002.0,7.6,15.53,0.2667258970140645
96.42,2396.0,6.7,17.75,0.23350047282978506
94.65,2028.0,15.95,5.74,0.35332490438721453
97.93,2374.0,16.71,10.02,0.3085396580479105
94.83,2142.0,0.69,13.42,0.25185142308281067
94.01,2301.0,10.13,16.52,0.2547782047220634
93.27,2333.0,13.22,14.32,0.2754148226817759
97.21,2458.0,15.96,11.41,0.29373831941879897
97.56,2411.0,15.34,12.6,0.286633389214272
94.7,2446.0,6.81,21.65,0.21242857068148618
95.69,2490.0,2.73,10.26,0.25985174754868173
85.26,2243.0,19.44,5.13,0.36284539846018726
92.69,2220.0,7.68,15.87,0.2555256587047367
94.38,1797.0,17.89,6.88,0.36470937729541464
97.29,2308.0,12.39,14.24,0.2728045936119515
92.16,2474.0,6.14,17.07,0.23402870732723555
92.37,2471.0,16.38,7.37,0.3221874579475237
95.21,2707.0,5.08,19.44,0.2087598093682154
93.23,2420.0,14.69,11.7,0.2916109068392494
92.12,1996.0,17.18,7.42,0.3491505286270683
88.01,1854.0,11.44,8.62,0.33113445710816164
96.38,2343.0,11.91,15.65,0.26200791006596025
92.75,2151.0,9.82,17.09,0.2578034169865122
96.75,2019.0,9.07,12.08,0.2893616385136911
94.5,1807.0,6.02,14.7,0.2752481737058854
95.7,1973.0,15.18,12.43,0.3092067056699967
95.58,2034.0,5.08,18.45,0.24080556870459713
93.46,2310.0,4.66,16.45,0.2396588916626125
94.65,2527.0,4.52,17.83,0.22264528166306377
92.5,2322.0,5.25,19.3,0.2260458574077673
94.67,2312.0,-2.53,14.85,0.22817812093633602
92.91,2313.0,8.29,16.62,0.2489229267060154
94.09,2320.0,7.08,16.95,0.24295061273657062
93.92,2009.0,12.0,8.0,0.3262999649512861
96.95,2305.0,7.21,17.25,0.24117266628423756
98.57,2215.0,16.64,5.37,0.34640568594934384
96.13,2130.0,11.77,15.57,0.27180191869814696
96.03,2008.0,6.82,14.07,0.2714564354668292
94.5,2156.0,12.42,13.27,0.2869952173386697
95.0,2198.0,15.9,13.51,0.2941157309745449
96.58,2292.0,6.22,18.19,0.23411486799712933
97.92,2468.0,0.14,8.4,0.262997493349137
92.55,2440.0,-0.66,11.43,0.24710764436094998
95.91,2230.0,14.64,7.84,0.323907213930834
91.8,2160.0,10.86,15.8,0.2682471830325851
97.03,2677.0,12.63,9.69,0.28357749230277507
93.1,1804.0,16.66,2.95,0.38795374529939697
97.95,2566.0,9.45,18.34,0.230175363194652
87.65,2004.0,12.42,8.18,0.32978608221957484
95.0,2050.0,5.38,21.24,0.22638469890509202
93.61,2222.0,7.57,17.01,0.24838312128454326
92.51,2229.0,10.96,3.36,0.3427686175784499
93.0,2321.0,6.97,16.04,0.24803403519453393
97.84,2023.0,16.23,9.16,0.33018454156849514
90.66,2055.0,8.08,14.69,0.271744504977303
94.01,2287.0,0.83,19.42,0.21481335107074348
98.15,2468.0,7.01,18.26,0.22802356576720959
95.71,2488.0,3.97,17.17,0.22577121136668268
97.19,2160.0,15.35,14.0,0.2902295324102698
97.62,2516.0,12.37,17.08,0.2471824399895554
93.71,2080.0,11.27,14.09,0.2824471503525318
94.1,2190.0,7.94,15.56,0.25876697737115184
95.94,2283.0,17.05,8.57,0.3244284884883149
91.39,1890.0,16.15,7.5,0.35101761875018395
93.69,2606.0,7.47,14.32,0.24637530365537677
94.62,2356.0,4.42,16.85,0.23448035132562026
93.81,2502.0,8.11,17.04,0.23772611969153262
87.05,2189.0,16.88,12.28,0.30898612144531784
94.57,1926.0,12.88,11.63,0.30971139669326464
93.99,1998.0,9.04,10.68,0.30014810118526547
85.36,1829.0,15.44,8.2,0.3500621081627698
93.42,2118.0,19.3,6.13,0.3580942633506426
96.97,2415.0,8.62,10.72,0.2774734340169746
92.73,2205.0,5.88,13.21,0.2661389253678032
92.96,2296.0,8.16,18.36,0.2397497895143633
86.02,1978.0,6.09,6.38,0.3226372121672152
90.72,2399.0,9.41,17.61,0.24380554440685512
91.32,2385.0,3.98,18.25,0.22604000280208628
93.42,1883.0,6.98,16.61,0.26395889669922856
95.46,2256.0,-0.13,16.83,0.22620211866098286
90.81,2036.0,11.13,14.56,0.28254005972587276
97.64,2253.0,16.65,11.08,0.30775169316418466
92.3,2057.0,6.83,11.78,0.28445785198771206
88.47,2115.0,4.38,22.72,0.21609617254673452
96.46,2219.0,14.53,1.7,0.3648715762126509
96.89,2155.0,7.38,13.15,0.2714230267141318
95.8,2708.0,5.15,19.69,0.20746314756603496
92.49,2107.0,15.0,6.71,0.3404981126689396
91.63,2067.0,10.85,8.1,0.3200182597327587
90.49,2110.0,13.08,6.89,0.3336581971580714
91.61,2278.0,7.86,15.42,0.25647531972351345
